timestamp,open,high,low,close,volume,RSI,MACD,MACD_signal,MACD_hist,Doji,date,sentiment,ema_50,ema_200,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,avg_volume_10d,avg_volume_50d,volume_ratio,master_score,52_week_high,distance_from_high
2025-07-14 10:42:00+05:30,678.7,678.9,678.55,678.65,9050,41.69228606386948,-0.1275723106045916,-0.0788562248187787,-0.0487160857858128,0,2025-07-14,0.0,678.9494617738158,,41.69228606386948,-0.1275723106045916,-0.0487160857858128,-0.0788562248187787,7578.9,13591.48,0.6658583171221971,0.541390588880446,,
2025-07-14 10:43:00+05:30,678.6,678.85,678.5,678.85,9736,46.11962104280718,-0.12393118560135,-0.087871216975293,-0.036059968626057,0,2025-07-14,0.0,678.9455613120975,,46.11962104280718,-0.12393118560135,-0.036059968626057,-0.087871216975293,7995.5,13529.94,0.7195892960353113,0.5903927532316915,,
2025-07-14 10:44:00+05:30,678.85,679.0,678.65,678.9,8853,47.19902255569445,-0.1156775271448395,-0.0934324790092023,-0.0222450481356372,0,2025-07-14,0.0,678.9437745939761,,47.19902255569445,-0.1156775271448395,-0.0222450481356372,-0.0934324790092023,7954.5,13359.54,0.6626725171675072,0.5673313713622259,,
2025-07-14 10:45:00+05:30,678.85,678.9,678.65,678.7,4482,43.449453361026016,-0.1238471391558277,-0.0995154110385274,-0.0243317281173003,0,2025-07-14,0.0,678.934214805977,,43.449453361026016,-0.1238471391558277,-0.0243317281173003,-0.0995154110385274,7503.6,13155.12,0.3407038476273876,0.3875991906188238,,
2025-07-14 10:46:00+05:30,678.7,678.7,678.35,678.5,16723,40.0251951268376,-0.1447908848721226,-0.1085705058052464,-0.0362203790668761,0,2025-07-14,0.0,678.9171867743702,,40.0251951268376,-0.1447908848721226,-0.0362203790668761,-0.1085705058052464,8254.3,13304.3,1.256962034830844,0.82860699304961,,
2025-07-14 10:47:00+05:30,678.45,678.75,678.3,678.6,8384,42.46669228333866,-0.1515725559048633,-0.1171709158251698,-0.0344016400796934,0,2025-07-14,0.0,678.9047480773361,,42.46669228333866,-0.1515725559048633,-0.0344016400796934,-0.1171709158251698,7892.2,13242.34,0.6331207324385267,0.5288938276359567,,
2025-07-14 10:48:00+05:30,678.55,678.6,678.25,678.35,6790,38.27205986936357,-0.1751015282991375,-0.1287570383199633,-0.0463444899791741,0,2025-07-14,0.0,678.8829932507739,,38.27205986936357,-0.1751015282991375,-0.0463444899791741,-0.1287570383199633,8033.1,13177.34,0.5152785008203477,0.4489995497569916,,
2025-07-14 10:49:00+05:30,678.3,678.9,678.25,678.9,13841,49.97816580126913,-0.1476658054934887,-0.1325387917546684,-0.0151270137388202,0,2025-07-14,0.0,678.8836601821162,,49.97816580126913,-0.1476658054934887,-0.0151270137388202,-0.1325387917546684,8601.3,13290.5,1.041420563560438,0.7706011107865646,,
2025-07-14 10:50:00+05:30,678.9,679.2,678.85,679.1,9287,53.4362132367758,-0.1085333639164218,-0.1277377061870191,0.0192043422705972,0,2025-07-14,0.0,678.892144096543,,53.4362132367758,-0.1085333639164218,0.0192043422705972,-0.1277377061870191,9128.2,12978.76,0.7155537200780352,0.6249579262228966,,
2025-07-14 10:51:00+05:30,679.15,679.2,679.0,679.15,4766,54.28702889724056,-0.072648592151836,-0.1167198833799825,0.0440712912281464,100,2025-07-14,0.0,678.902256092757,,54.28702889724056,-0.072648592151836,0.0440712912281464,-0.1167198833799825,9191.2,12740.64,0.374078539225659,0.4584744140990323,,
2025-07-14 10:52:00+05:30,679.15,679.15,679.0,679.1,4191,53.239405796252825,-0.0476944422833867,-0.1029147951606633,0.0552203528772766,0,2025-07-14,0.0,678.9100107557862,,53.239405796252825,-0.0476944422833867,0.0552203528772766,-0.1029147951606633,8705.3,12607.58,0.3324190685286153,0.4324065632455718,,
2025-07-14 10:53:00+05:30,679.05,679.1,678.7,678.9,10556,49.15332831088003,-0.0435543597108107,-0.0910427080706928,0.047488348359882,0,2025-07-14,0.0,678.9096181771279,,49.15332831088003,-0.0435543597108107,0.047488348359882,-0.0910427080706928,8787.3,12385.4,0.8522938298318988,0.6719135564703496,,
2025-07-14 10:54:00+05:30,678.85,679.0,678.8,679.0,4723,51.171247253226646,-0.0318371513168358,-0.0792015967199214,0.0473644454030856,0,2025-07-14,0.0,678.9131625623386,,51.171247253226646,-0.0318371513168358,0.0473644454030856,-0.0792015967199214,8374.3,12201.6,0.3870803829006032,0.4493964277164348,,
2025-07-14 10:55:00+05:30,678.95,679.0,678.85,678.9,5878,49.07387173807005,-0.0302713937281851,-0.0694155561215741,0.039144162393389,0,2025-07-14,0.0,678.9126463834234,,49.07387173807005,-0.0302713937281851,0.039144162393389,-0.0694155561215741,8513.9,11527.12,0.5099278917891026,0.5003333045849016,,
